날짜,구분,소화조_투입량_tpd,반입_총량_tpd,반입_음폐수_tpd,반입_가축분뇨_tpd,반입_음식물_tpd,반입비율_음폐수,반입비율_가축분뇨,반입비율_음식물,유입비율_음폐수,유입비율_가축분뇨,유입비율_음식물,투입톤_음폐수_t,투입톤_가축분뇨_t,투입톤_음식물_t,잔존재고_음폐수_t,잔존재고_가축분뇨_t,잔존재고_음식물_t,잔존재고_합계_t,재고_평균체류일,발생가중재고_음폐수_t,발생가중재고_가축분뇨_t,발생가중재고_음식물_t,예측CH4_음폐수_m3d,예측CH4_가축분뇨_m3d,예측CH4_음식물_m3d,예측CH4_합계_m3d,실측CH4_m3d,잔차_m3d,잔차율_pct,소화액_TS_pct,소화액_VS_pct,소화액_pH,소화조_온도_C,VFA_A_mgL,ALK_A_mgL,VFA_ALK_A,NH3N_A_mgL,FAN_A_mgL,OLR_kgVS_m3d
2023-05-24,평가,168.0,177.34,162.99,0.0,14.35,0.9191,0.0,0.0809,0.582,0.3343,0.0837,97.781,56.161,14.058,1050.28,850.76,196.12,2097.16,11.54,87.542,36.843,13.6,3508.3,1919.9,182.4,5610.6,5386.8,-223.8,-4.15,2.475,0.935,8.06,36.0,2269.0,18248.0,0.1243,,,0.63
2023-05-25,평가,168.0,225.57,55.88,156.01,13.68,0.2477,0.6916,0.0606,0.4873,0.4356,0.0771,81.861,73.178,12.961,1048.17,855.91,193.4,2097.48,11.53,86.733,37.145,13.158,3475.9,1935.7,176.4,5588.0,5204.5,-383.5,-7.37,2.505,1.08,8.07,36.0,2409.0,18400.0,0.1309,,,0.682
2023-05-26,평가,168.0,240.55,135.95,89.5,15.1,0.5652,0.3721,0.0628,0.5093,0.4176,0.0731,85.571,70.153,12.276,1049.93,857.63,190.21,2097.78,11.53,87.719,37.16,12.651,3515.4,1936.4,169.6,5621.5,5097.2,-524.3,-10.29,2.655,1.19,8.07,36.0,2836.0,18008.0,0.1575,,,0.592
2023-05-27,평가,168.0,106.08,27.21,57.77,21.1,0.2565,0.5446,0.1989,0.4377,0.4536,0.1087,73.529,76.202,18.269,1039.51,865.26,193.27,2098.05,11.52,83.51,37.656,14.104,3346.7,1962.3,189.1,5498.1,5024.0,-474.2,-9.44,,,,,,,,,,
2023-05-28,평가,168.0,0.0,,,,,,,0.3863,0.4794,0.1343,64.902,80.536,22.563,1021.3,876.61,200.38,2098.3,11.52,77.463,38.425,16.382,3104.4,2002.4,219.6,5326.4,5094.4,-232.0,-4.55,,,,,,,,,,
2023-05-29,평가,172.0,220.98,164.97,34.46,21.55,0.7465,0.1559,0.0975,0.4884,0.3877,0.1239,84.01,66.684,21.307,1023.65,873.21,205.67,2102.53,11.5,81.377,37.969,17.557,3261.3,1978.6,235.4,5475.3,5083.9,-391.4,-7.7,2.465,0.885,8.0,36.8,2650.0,17688.0,0.1498,,,0.57
2023-05-30,평가,180.0,234.25,110.52,111.19,12.54,0.4718,0.4747,0.0535,0.4837,0.4123,0.1039,87.069,74.223,18.708,1028.87,877.61,207.93,2114.42,11.43,85.015,38.185,17.579,3407.0,1989.9,235.7,5632.6,5135.4,-497.3,-9.68,2.48,1.035,8.02,36.8,2743.0,17900.0,0.1532,,,0.61
2023-05-31,평가,180.0,238.19,133.97,87.44,16.78,0.5625,0.3671,0.0704,0.506,0.3995,0.0944,91.086,71.914,17.0,1037.7,879.36,208.31,2125.36,11.38,88.865,38.184,17.082,3561.3,1989.8,229.0,5780.2,5026.0,-754.2,-15.01,2.525,1.06,8.01,36.8,2908.0,18078.0,0.1609,,,0.619
2023-06-01,평가,180.0,152.13,54.84,82.13,15.16,0.3605,0.5399,0.0997,0.4648,0.4393,0.0959,83.66,79.075,17.265,1038.39,888.12,208.92,2135.42,11.34,88.269,38.756,16.822,3537.5,2019.6,225.6,5782.6,4973.9,-808.7,-16.26,2.505,1.055,8.02,36.8,2715.0,17940.0,0.1513,,,0.626
2023-06-02,평가,180.0,253.93,137.72,101.41,14.8,0.5424,0.3994,0.0583,0.4868,0.428,0.0853,87.618,77.037,15.345,1042.98,894.15,207.56,2144.68,11.3,89.485,39.079,16.069,3586.2,2036.4,215.5,5838.1,4716.7,-1121.4,-23.78,2.565,1.17,8.03,36.8,2906.0,17658.0,0.1646,,,0.76
2023-06-03,평가,180.0,166.16,55.46,90.29,20.41,0.3338,0.5434,0.1228,0.4434,0.4607,0.0959,79.812,82.926,17.263,1039.4,905.58,208.22,2153.2,11.27,87.112,39.824,16.131,3491.1,2075.3,216.3,5782.6,4727.7,-1054.9,-22.31,,,,,,,,,,
2023-06-04,평가,180.0,0.0,,,,,,,0.4123,0.4841,0.1035,74.218,87.145,18.637,1030.51,920.32,210.21,2161.04,11.25,83.411,40.794,16.586,3342.8,2125.8,222.4,5691.0,4627.4,-1063.6,-22.98,,,,,,,,,,
2023-06-05,평가,180.0,227.78,161.88,42.1,23.8,0.7107,0.1848,0.1045,0.4969,0.3993,0.1038,89.442,71.873,18.685,1037.56,918.61,212.09,2168.26,11.23,87.219,40.397,16.91,3495.3,2105.1,226.7,5827.2,4623.4,-1203.8,-26.04,2.555,1.045,8.1,36.8,2531.0,18178.0,0.1392,,,0.466
2023-06-06,평가,180.0,234.45,137.14,81.72,15.59,0.5849,0.3486,0.0665,0.5219,0.3849,0.0932,93.934,69.284,16.781,1048.53,914.44,211.91,2174.89,11.22,91.364,39.852,16.56,3661.5,2076.7,222.0,5960.2,4625.7,-1334.6,-28.85,2.44,1.085,8.08,36.8,2396.0,17970.0,0.1333,,,0.675
2023-06-07,평가,186.0,180.59,80.97,82.7,16.92,0.4484,0.4579,0.0937,0.501,0.4056,0.0934,93.191,75.444,17.365,1057.89,916.77,212.34,2187.0,11.18,93.622,39.882,16.497,3752.0,2078.3,221.2,6051.5,4964.6,-1086.9,-21.89,2.5,1.02,8.04,36.8,,,,,,0.602
2023-06-08,평가,192.0,214.45,84.77,112.69,16.99,0.3953,0.5255,0.0792,0.4711,0.4396,0.0894,90.442,84.402,17.156,1063.75,927.87,212.51,2204.13,11.12,93.916,40.625,16.391,3763.7,2117.0,219.8,6100.5,5152.1,-948.4,-18.41,2.48,1.05,8.05,36.8,,,,,,0.65
2023-06-09,평가,196.0,265.59,161.94,88.61,15.04,0.6097,0.3336,0.0566,0.5104,0.4096,0.0801,100.031,80.273,15.695,1078.73,933.96,211.22,2223.9,11.05,97.933,40.925,15.88,3924.7,2132.6,212.9,6270.3,5378.4,-891.9,-16.58,2.51,1.12,8.07,36.8,,,,,,0.662
2023-06-10,평가,192.0,177.14,54.14,101.19,21.81,0.3056,0.5712,0.1231,0.4523,0.4554,0.0923,86.847,87.435,17.718,1079.32,946.72,212.05,2238.09,11.02,95.136,41.752,16.139,3812.7,2175.8,216.4,6204.8,5446.4,-758.4,-13.92,,,,,,,,,,
2023-06-11,평가,192.0,0.0,,,,,,,0.4107,0.4882,0.101,78.863,93.74,19.396,1071.89,964.76,214.49,2251.14,10.99,90.218,42.96,16.819,3615.6,2238.7,225.5,6079.8,5435.2,-644.5,-11.86,,,,,,,,,,
2023-06-12,평가,192.0,242.49,135.06,82.85,24.58,0.557,0.3417,0.1014,0.4522,0.4467,0.1011,86.822,85.763,19.415,1073.01,973.39,216.75,2263.15,10.98,90.368,43.347,17.288,3621.6,2258.9,231.8,6112.3,5305.4,-806.8,-15.21,,,,,,,,,,
2023-06-13,평가,192.0,267.4,164.99,89.07,13.34,0.617,0.3331,0.0499,0.4989,0.4145,0.0866,95.792,79.581,16.627,1083.01,975.14,216.05,2274.2,10.96,94.049,43.182,16.771,3769.1,2250.2,224.9,6244.2,5378.8,-865.4,-16.09,2.51,1.02,8.0,36.8,,,,,,0.761
2023-06-14,평가,192.0,260.16,108.05,135.26,16.85,0.4153,0.5199,0.0648,0.4752,0.4444,0.0804,91.242,85.319,15.439,1087.66,982.49,214.21,2284.36,10.96,94.499,43.5,16.063,3787.1,2266.8,215.4,6269.3,5430.0,-839.3,-15.46,2.39,1.01,8.02,36.8,,,,,,0.629
2023-06-15,평가,193.0,208.6,110.59,83.31,14.7,0.5302,0.3994,0.0705,0.4908,0.4316,0.0776,94.723,83.302,14.975,1095.41,987.24,212.06,2294.72,10.95,96.169,43.609,15.441,3854.0,2272.5,207.0,6333.6,5343.6,-990.0,-18.53,2.46,1.04,8.03,36.5,,,,,,0.63
2023-06-16,평가,192.0,185.81,110.78,60.26,14.77,0.5962,0.3243,0.0795,0.5207,0.4012,0.0781,99.969,77.03,15.001,1107.8,985.33,210.11,2303.24,10.96,99.298,43.2,15.024,3979.4,2251.2,201.4,6432.1,5601.7,-830.4,-14.82,2.525,1.155,8.07,,2708.0,18208.0,0.1487,,,0.758
2023-06-17,평가,192.0,187.78,73.61,92.07,22.1,0.392,0.4903,0.1177,0.4842,0.4265,0.0893,92.966,81.88,17.154,1112.19,988.43,210.46,2311.08,10.96,98.426,43.24,15.387,3944.5,2253.3,206.3,6404.1,5639.9,-764.2,-13.55,,,,,,,,,,
2023-06-18,평가,182.0,0.0,,,,,,,0.4581,0.4446,0.0974,83.367,80.909,17.723,1106.63,990.31,211.36,2308.3,11.02,94.048,43.197,15.804,3769.1,2251.1,211.9,6232.0,5350.8,-881.2,-16.47,,,,,,,,,,
2023-06-19,평가,192.0,279.92,189.27,65.35,25.3,0.6762,0.2335,0.0904,0.5199,0.3847,0.0954,99.818,73.866,18.316,1117.97,984.99,212.77,2315.74,11.02,97.929,42.597,16.267,3924.6,2219.8,218.1,6362.5,5625.9,-736.6,-13.09,2.395,0.795,8.01,,2936.0,17898.0,0.164,,,0.725
2023-06-20,평가,192.0,306.24,165.19,125.53,15.52,0.5394,0.4099,0.0507,0.5254,0.3919,0.0827,100.881,75.237,15.882,1129.46,981.48,211.64,2322.58,11.03,100.748,42.197,15.852,4037.5,2198.9,212.5,6449.0,5871.8,-577.2,-9.83,2.455,1.07,8.04,,3062.0,18068.0,0.1695,,,1.073
2023-06-21,평가,192.0,190.05,134.62,34.94,20.49,0.7083,0.1838,0.1078,0.5773,0.3329,0.0898,110.836,63.916,17.248,1149.99,966.92,211.97,2328.88,11.04,106.468,40.951,15.979,4266.8,2134.0,214.2,6615.1,6401.2,-213.9,-3.34,2.43,0.79,8.04,,2648.0,18210.0,0.1454,,,0.881
2023-06-22,평가,192.0,184.98,82.51,89.02,13.45,0.446,0.4812,0.0727,0.5401,0.3749,0.085,103.694,71.99,16.316,1161.74,961.6,211.34,2334.67,11.05,107.139,40.54,15.786,4293.7,2112.6,211.7,6617.9,6388.1,-229.8,-3.6,2.48,0.825,8.04,,2690.0,18408.0,0.1461,,,0.754
2023-06-23,평가,192.0,293.68,190.07,89.46,14.15,0.6472,0.3046,0.0482,0.5704,0.355,0.0745,109.525,68.162,14.313,1178.37,952.87,208.75,2340.0,11.06,109.885,39.884,15.053,4403.7,2078.4,201.8,6683.9,6184.1,-499.9,-8.08,,,,,,,,,,
2023-06-24,평가,192.0,180.77,56.53,102.63,21.61,0.3127,0.5677,0.1195,0.4974,0.4153,0.0873,95.498,79.74,16.762,1179.66,956.43,208.83,2344.91,11.07,105.968,40.253,15.289,4246.7,2097.6,205.0,6549.3,6173.0,-376.3,-6.1,,,,,,,,,,
2023-06-25,평가,192.0,45.91,0.0,45.91,0.0,0.0,1.0,0.0,0.3564,0.5811,0.0626,68.427,111.562,12.011,1153.76,991.52,204.14,2349.42,11.09,92.724,43.112,14.024,3716.0,2246.6,188.0,6150.6,6132.9,-17.7,-0.29,,,,,,,,,,
2023-06-26,평가,192.0,339.09,187.66,125.07,26.36,0.5534,0.3688,0.0777,0.4122,0.5209,0.0669,79.151,100.012,12.837,1140.66,1012.25,200.65,2353.57,11.1,88.845,44.616,13.41,3560.5,2325.0,179.8,6065.3,6131.8,66.5,1.08,2.585,1.09,8.04,,3029.0,18268.0,0.1658,,,0.646
2023-06-27,평가,192.0,269.8,164.74,89.61,15.45,0.6106,0.3321,0.0573,0.4685,0.4674,0.0641,89.947,89.739,12.315,1139.41,1021.05,196.93,2357.39,11.11,90.772,45.072,12.834,3637.7,2348.8,172.1,6158.6,6188.1,29.6,0.48,2.545,0.94,8.02,,3216.0,18110.0,0.1776,,,0.667
2023-06-28,평가,192.0,291.61,185.36,89.26,16.99,0.6356,0.3061,0.0583,0.5159,0.4217,0.0625,99.045,80.96,11.995,1147.35,1020.38,193.17,2360.9,11.13,95.599,44.757,12.346,3831.2,2332.3,165.5,6329.1,6495.3,166.2,2.56,2.495,0.995,8.01,,3408.0,18198.0,0.1873,,,1.15
2023-06-29,평가,198.0,269.24,184.28,69.86,15.1,0.6844,0.2595,0.0561,0.5636,0.3757,0.0607,111.602,74.386,12.011,1167.22,1013.18,189.74,2370.13,11.12,103.599,43.963,12.018,4151.8,2291.0,161.1,6603.9,6730.8,126.9,1.89,2.7,1.345,7.99,,3397.0,17958.0,0.1892,,,0.817
2023-06-30,평가,212.0,178.64,162.39,0.0,16.25,0.909,0.0,0.091,0.6616,0.2692,0.0693,140.25,57.069,14.681,1214.14,989.24,189.25,2392.63,11.04,119.992,41.904,12.596,4808.8,2183.7,168.9,7161.3,6931.3,-230.0,-3.32,2.665,1.25,7.98,,3506.0,17920.0,0.1956,,,0.843
2023-07-01,평가,216.0,252.65,138.69,91.79,22.17,0.5489,0.3633,0.0877,0.6296,0.2959,0.0745,136.001,63.908,16.091,1253.06,974.05,190.21,2417.32,10.97,128.402,40.702,13.413,5145.8,2121.0,179.8,7446.7,6832.0,-614.7,-9.0,,,,,,,,,,
2023-07-02,평가,216.0,0.0,,,,,,,0.6068,0.315,0.0783,131.06,68.037,16.903,1283.93,964.21,191.9,2440.05,10.91,131.613,40.011,14.213,5274.5,2085.0,190.6,7550.1,6806.3,-743.7,-10.93,,,,,,,,,,
2023-07-03,평가,216.0,371.33,161.51,180.81,29.01,0.435,0.4869,0.0781,0.5581,0.3637,0.0782,120.54,78.565,16.895,1301.82,965.68,193.46,2460.95,10.86,129.385,40.267,14.756,5185.2,2098.4,197.8,7481.4,6764.0,-717.4,-10.61,2.595,1.145,8.02,,3368.0,18558.0,0.1815,,,0.726
2023-07-04,평가,216.0,251.76,163.65,71.76,16.35,0.65,0.285,0.0649,0.5841,0.3414,0.0745,126.171,73.747,16.082,1323.9,962.21,194.07,2480.18,10.83,130.263,40.099,14.882,5220.4,2089.6,199.5,7509.5,7109.2,-400.4,-5.63,2.638,1.038,7.9,,3665.0,18048.0,0.2031,,,0.807
2023-07-05,평가,219.0,185.88,167.19,0.0,18.69,0.8995,0.0,0.1005,0.6735,0.2446,0.0819,147.499,53.576,17.925,1365.55,938.85,196.48,2500.88,10.79,139.336,38.342,15.521,5584.0,1998.1,208.1,7790.2,7570.4,-219.8,-2.9,2.695,1.21,7.93,,4216.0,17640.0,0.239,,,2.729
2023-07-06,평가,220.0,285.53,135.85,131.8,17.88,0.4758,0.4616,0.0626,0.6175,0.3061,0.0764,135.841,67.351,16.808,1392.2,931.14,197.58,2520.92,10.76,140.269,37.953,15.621,5621.4,1977.8,209.5,7808.6,7557.3,-251.2,-3.32,3.1,1.525,7.96,,5168.0,17308.0,0.2986,,,1.194
2023-07-07,평가,216.0,254.33,190.07,47.34,16.92,0.7473,0.1861,0.0665,0.6543,0.2721,0.0736,141.324,58.778,15.898,1422.21,915.47,197.68,2535.36,10.76,143.037,36.936,15.416,5732.3,1924.8,206.7,7863.8,7785.4,-78.4,-1.01,2.915,1.43,7.95,,3925.0,17598.0,0.223,,,1.085
2023-07-08,평가,216.0,289.65,163.57,102.75,23.33,0.5647,0.3547,0.0805,0.6289,0.2955,0.0756,135.84,63.837,16.323,1444.34,906.11,198.19,2548.64,10.76,142.55,36.477,15.405,5712.8,1900.8,206.5,7820.2,7790.7,-29.5,-0.38,,,,,,,,,,
2023-07-09,평가,216.0,45.53,0.0,45.53,0.0,0.0,1.0,0.0,0.4506,0.4952,0.0541,97.334,106.97,11.696,1426.19,940.63,194.04,2560.86,10.77,126.848,39.538,14.008,5083.5,2060.4,187.8,7331.7,7672.5,340.8,4.44,,,,,,,,,,
2023-07-10,평가,216.0,279.6,217.28,35.15,27.17,0.7771,0.1257,0.0972,0.5432,0.3905,0.0663,117.324,84.345,14.33,1429.48,949.77,192.86,2572.11,10.78,125.16,40.327,13.847,5015.9,2101.5,185.7,7303.0,7405.5,102.5,1.38,3.015,1.285,7.94,,3315.0,18218.0,0.182,,,1.115
2023-07-11,평가,216.0,261.1,161.17,83.99,15.94,0.6173,0.3217,0.061,0.5642,0.371,0.0648,121.862,80.132,14.006,1437.05,953.96,191.45,2582.45,10.8,125.934,40.661,13.64,5046.9,2118.9,182.9,7348.6,7385.2,36.6,0.5,3.12,1.37,7.9,,3437.0,18010.0,0.1908,,,1.058
2023-07-12,평가,216.0,367.81,164.57,185.2,18.04,0.4474,0.5035,0.049,0.5311,0.4086,0.0604,114.714,88.247,13.039,1436.86,965.93,189.18,2591.97,10.81,123.552,41.593,13.208,4951.4,2167.5,177.1,7296.0,7244.9,-51.1,-0.71,,,,,,,,,,
2023-07-13,평가,216.0,227.6,138.5,71.52,17.58,0.6085,0.3142,0.0772,0.553,0.3818,0.0651,119.455,82.472,14.072,1441.43,971.17,188.12,2600.73,10.83,123.98,41.923,13.224,4968.6,2184.7,177.3,7330.6,7257.8,-72.8,-1.0,3.105,1.405,7.9,,3608.0,18608.0,0.1939,,,0.953
2023-07-14,평가,224.0,226.31,162.55,45.0,18.76,0.7183,0.1988,0.0829,0.5999,0.3299,0.0702,134.371,73.909,15.72,1460.55,967.43,188.8,2616.79,10.82,130.21,41.519,13.73,5218.2,2163.6,184.1,7565.9,7370.3,-195.6,-2.65,3.005,1.38,7.92,,3396.0,18860.0,0.1801,,,1.106
2023-07-15,평가,228.0,227.45,111.98,91.53,23.94,0.4923,0.4024,0.1053,0.5694,0.3505,0.0801,129.82,79.912,18.268,1473.59,969.99,191.97,2635.56,10.8,132.232,41.655,14.838,5299.3,2170.7,199.0,7668.9,7552.5,-116.4,-1.54,,,,,,,,,,
2023-07-16,평가,228.0,0.0,,,,,,,0.5475,0.3652,0.0872,124.84,83.268,19.892,1480.61,975.7,196.52,2652.83,10.78,131.486,42.039,16.081,5269.4,2190.7,215.6,7675.7,7603.8,-71.9,-0.95,,,,,,,,,,
2023-07-17,평가,224.0,362.54,153.79,178.86,29.89,0.4242,0.4934,0.0824,0.5126,0.4015,0.0859,114.818,89.944,19.238,1477.05,987.63,200.04,2664.72,10.79,127.018,42.9,16.732,5090.3,2235.6,224.3,7550.2,7318.5,-231.7,-3.17,3.46,1.64,7.84,,3639.0,17490.0,0.2081,,,1.151
2023-07-18,평가,220.0,252.34,164.5,69.17,18.67,0.6519,0.2741,0.074,0.5521,0.3654,0.0825,121.456,80.391,18.153,1480.4,989.06,202.2,2671.66,10.82,126.917,42.867,16.85,5086.3,2233.8,225.9,7546.1,7143.5,-402.5,-5.63,3.08,1.445,7.84,,4285.0,17008.0,0.2519,,,1.353
2023-07-19,평가,216.0,156.81,138.83,0.0,17.98,0.8853,0.0,0.1147,0.6465,0.2618,0.0916,139.653,56.556,19.791,1501.69,966.53,205.83,2674.05,10.87,134.134,40.931,17.422,5375.5,2133.0,233.6,7742.1,7139.9,-602.2,-8.43,3.19,1.525,7.88,,3814.0,17458.0,0.2185,,,1.172
2023-07-20,평가,216.0,321.16,214.85,88.91,17.4,0.669,0.2768,0.0542,0.6529,0.2661,0.081,141.027,57.475,17.498,1522.65,946.73,206.87,2676.24,10.91,139.135,39.361,17.124,5575.9,2051.2,229.6,7856.7,7148.0,-708.6,-9.91,3.145,1.475,7.86,,4098.0,17620.0,0.2326,,,1.034
2023-07-21,평가,216.0,243.23,136.45,88.69,18.09,0.561,0.3646,0.0744,0.6268,0.294,0.0791,135.399,63.509,17.092,1536.3,934.54,207.42,2678.26,10.95,139.968,38.511,16.799,5609.3,2006.8,225.2,7841.4,7276.1,-565.3,-7.77,3.28,1.745,7.84,,4656.0,17108.0,0.2722,,,0.483
2023-07-22,평가,216.0,248.82,166.31,57.1,25.41,0.6684,0.2295,0.1021,0.6386,0.2757,0.0856,137.943,59.557,18.5,1551.41,919.38,209.33,2680.12,10.99,141.499,37.472,17.0,5670.7,1952.7,227.9,7851.3,7297.6,-553.7,-7.59,,,,,,,,,,
2023-07-23,평가,216.0,46.48,0.0,46.48,0.0,0.0,1.0,0.0,0.4576,0.481,0.0614,98.841,103.904,13.256,1526.21,949.77,205.85,2681.83,11.02,126.802,40.137,15.564,5081.7,2091.6,208.7,7382.0,7490.4,108.5,1.45,,,,,,,,,,
2023-07-24,평가,216.0,321.62,162.87,126.31,32.44,0.5064,0.3927,0.1009,0.4714,0.456,0.0726,101.829,98.497,15.674,1506.01,972.33,205.07,2683.4,11.05,118.933,41.969,15.31,4766.3,2187.0,205.3,7158.7,7658.9,500.2,6.53,3.16,1.385,7.86,,3158.0,17428.0,0.1812,,,0.888
2023-07-25,평가,216.0,272.36,165.14,89.28,17.94,0.6063,0.3278,0.0659,0.5097,0.4197,0.0707,110.089,90.647,15.264,1495.68,985.23,203.93,2684.85,11.08,117.385,42.896,15.014,4704.3,2235.4,201.3,7141.0,7534.7,393.7,5.23,3.425,1.935,7.86,,3859.0,17298.0,0.2231,,,0.945
2023-07-26,평가,216.0,346.39,191.29,134.81,20.29,0.5522,0.3892,0.0586,0.5217,0.411,0.0672,112.695,88.781,14.524,1488.79,995.24,202.15,2686.18,11.11,117.472,43.535,14.591,4707.8,2268.6,195.6,7172.0,7468.1,296.1,3.96,,,,,,,,,,
2023-07-27,평가,216.0,288.94,193.96,76.49,18.49,0.6713,0.2647,0.064,0.5641,0.3696,0.0663,121.852,79.823,14.325,1491.61,995.49,200.31,2687.41,11.14,121.189,43.36,14.242,4856.7,2259.5,191.0,7307.2,7810.0,502.8,6.44,3.205,1.435,7.92,,3596.0,17768.0,0.2024,,,0.824
2023-07-28,평가,216.0,267.16,164.67,82.85,19.64,0.6164,0.3101,0.0735,0.5789,0.3527,0.0684,125.051,76.184,14.765,1497.39,992.08,199.06,2688.53,11.16,124.76,42.921,14.137,4999.9,2236.7,189.6,7426.1,7992.3,566.3,7.08,3.12,1.335,7.95,,3207.0,18020.0,0.178,,,0.799
2023-07-29,평가,216.0,258.61,137.7,95.32,25.59,0.5325,0.3686,0.099,0.5658,0.3572,0.077,122.205,77.156,16.639,1499.87,989.91,199.79,2689.57,11.19,125.825,42.626,14.627,5042.5,2221.3,196.1,7459.9,8117.3,657.4,8.1,,,,,,,,,,
2023-07-30,평가,216.0,0.0,,,,,,,0.5563,0.3604,0.0832,120.166,77.853,17.981,1500.12,988.61,201.79,2690.52,11.21,125.665,42.43,15.364,5036.1,2211.1,206.0,7453.2,8327.1,873.8,10.49,,,,,,,,,,
2023-07-31,평가,216.0,219.66,188.69,0.0,30.97,0.859,0.0,0.141,0.6421,0.2583,0.0996,138.699,55.784,21.517,1518.87,965.35,207.17,2691.4,11.23,132.981,40.499,16.927,5329.3,2110.5,227.0,7666.7,8402.0,735.3,8.75,3.075,1.31,8.0,,2868.0,18468.0,0.1553,,,0.759
2023-08-01,평가,216.0,374.38,189.04,167.8,17.54,0.5049,0.4482,0.0469,0.6032,0.3121,0.0847,130.299,67.415,18.286,1527.73,955.58,208.9,2692.21,11.25,134.132,39.79,17.023,5375.4,2073.5,228.2,7677.2,8515.5,838.3,9.84,2.925,1.315,8.01,,3176.0,18210.0,0.1744,,,1.021
2023-08-02,평가,216.0,283.6,185.2,79.64,18.76,0.653,0.2808,0.0661,0.6174,0.3032,0.0794,133.348,65.499,17.153,1538.93,944.68,209.35,2692.95,11.26,136.062,39.033,16.748,5452.8,2034.1,224.6,7711.4,8503.1,791.7,9.31,3.065,1.36,8.02,,2948.0,18408.0,0.1601,,,1.083
2023-08-03,평가,216.0,271.36,163.18,88.86,19.32,0.6013,0.3275,0.0712,0.6128,0.3101,0.0771,132.368,66.982,16.65,1548.25,936.13,209.26,2693.64,11.28,136.86,38.51,16.41,5484.7,2006.8,220.0,7711.6,8398.1,686.5,8.17,3.185,1.495,7.98,,3576.0,17868.0,0.2001,,,1.28
2023-08-04,평가,216.0,345.54,190.38,137.31,17.85,0.551,0.3974,0.0517,0.5953,0.3348,0.0699,128.581,72.326,15.093,1553.04,933.6,207.62,2694.26,11.3,135.837,38.493,15.713,5443.8,2005.9,210.7,7660.4,8209.1,548.8,6.68,3.015,1.435,7.99,,3978.0,18108.0,0.2197,,,1.447
2023-08-05,평가,216.0,174.75,129.79,19.24,25.72,0.7427,0.1101,0.1472,0.6371,0.2711,0.0918,137.608,58.565,19.827,1566.47,917.52,210.85,2694.84,11.31,138.817,37.378,16.658,5563.2,1947.8,223.3,7734.3,8253.8,519.4,6.29,,,,,,,,,,
2023-08-06,평가,216.0,0.0,,,,,,,0.667,0.2255,0.1075,144.077,48.705,23.218,1585.3,892.87,217.21,2695.37,11.32,143.243,35.641,18.319,5740.5,1857.3,245.6,7843.5,8303.6,460.1,5.54,,,,,,,,,,
2023-08-07,평가,216.0,233.55,163.97,38.21,31.37,0.7021,0.1636,0.1343,0.677,0.2079,0.1151,146.223,44.916,24.861,1604.77,866.39,224.7,2695.86,11.34,146.831,33.864,19.944,5884.3,1764.7,267.4,7916.4,7441.1,-475.3,-6.39,2.83,1.04,8.02,,3006.0,18438.0,0.163,,,1.301
2023-08-08,평가,216.0,345.54,191.74,137.66,16.14,0.5549,0.3984,0.0467,0.6424,0.2619,0.0957,138.75,56.577,20.673,1615.21,853.7,227.41,2696.32,11.35,146.054,33.287,19.796,5853.2,1734.6,265.4,7853.3,7123.4,-729.8,-10.25,2.96,1.43,8.01,,3804.0,18208.0,0.2089,,,1.331
2023-08-09,평가,216.0,340.42,189.98,132.75,17.69,0.5581,0.39,0.052,0.6185,0.2982,0.0833,133.589,64.416,17.995,1619.65,849.86,227.22,2696.73,11.36,143.51,33.424,18.891,5751.3,1741.8,253.3,7746.3,7391.5,-354.8,-4.8,2.96,1.365,8.0,,3651.0,18028.0,0.2025,,,1.345
2023-08-10,평가,216.0,280.83,190.5,75.77,14.56,0.6783,0.2698,0.0518,0.6354,0.2902,0.0744,137.255,62.676,16.068,1627.41,844.58,225.12,2697.11,11.37,143.408,33.402,17.696,5747.2,1740.6,237.3,7725.1,8020.6,295.6,3.69,,,,,,,,,,
2023-08-11,평가,214.0,223.8,159.87,47.78,16.15,0.7143,0.2135,0.0722,0.6578,0.2684,0.0738,140.771,57.445,15.785,1638.06,834.5,222.91,2695.46,11.39,144.752,32.964,16.797,5801.0,1717.8,225.2,7744.0,8137.4,393.3,4.83,3.08,1.39,7.94,,3496.0,17888.0,0.1954,,,1.533
2023-08-12,평가,218.0,250.17,135.99,89.75,24.43,0.5436,0.3588,0.0977,0.6254,0.294,0.0805,136.344,64.1,17.556,1643.43,831.87,222.64,2697.94,11.39,143.809,33.124,16.715,5763.3,1726.2,224.1,7713.5,8271.7,558.1,6.75,,,,,,,,,,
2023-08-13,평가,216.0,0.0,,,,,,,0.6022,0.3124,0.0854,130.082,67.475,18.443,1642.11,832.84,223.28,2698.23,11.4,140.724,33.531,16.926,5639.6,1747.3,226.9,7613.9,7857.1,243.3,3.1,,,,,,,,,,
2023-08-14,평가,216.0,352.83,188.99,134.31,29.53,0.5356,0.3807,0.0837,0.5834,0.3317,0.0849,126.005,71.656,18.34,1636.82,837.9,223.77,2698.49,11.4,137.189,34.21,17.038,5498.0,1782.7,228.5,7509.2,7350.9,-158.2,-2.15,3.12,1.415,8.0,,3928.0,17468.0,0.2249,,,1.426
