date,dig_pH,dig_온도,dig_TS,dig_VS,dig_VFA,dig_Alk,dig_CODcr,dig_NH3N,dig_CH4pct,biogas,feed,in_pH,in_TS,in_VS,in_CODcr,str_음폐수,str_가축분뇨,str_음식물,CH4pct,methane,VS_in,COD_in,OLR,S_fast,S_slow,L_fast,L_slow,VFA_ALK
2021-01-27,8.13,38.05,2.4850000000000003,1.04,2369.5,17586.0,29392.0,,61.5,6894.0,140.0,4.9,6.22,4.67,148270.0,108.18,111.74,13.2,61.5,4239.81,6537.999999999999,20757.8,0.8172499999999999,139.80085127738894,138.44531107236588,6454.680301052286,6296.227361462501,0.13473785966109406
2021-01-28,8.14,38.05,2.515,1.085,2377.0,17600.5,24063.5,,61.7,7595.0,140.0,4.69,6.77,5.12,156875.0,53.32,122.21,14.61,61.7,4686.115,7168.000000000001,21962.5,0.8960000000000001,139.92673727921584,138.6279918368803,6905.584347774534,6398.663346732657,0.13505298144939065
2021-01-29,8.14,38.0,2.5300000000000002,1.045,2438.5,17535.5,26037.0,,62.05,7593.0,140.0,4.73,6.82,5.15,153492.0,129.35,41.61,12.15,62.05,4711.456499999999,7210.0,21488.88,0.90125,139.97304815121922,138.7892070457261,7098.011739975456,6493.997916538218,0.139060762453309
2021-01-30,,,,,,,,,,8060.0,144.0,,,,,53.21,,12.89,,,,,,142.5185672042462,139.40149135784364,7168.801821484409,6578.13037910086,
2021-01-31,,,,,,,,,,8053.0,144.0,,,,,,,,,,,,,143.45501133096505,139.9418303667885,7194.844037110403,6652.377016719207,
2021-02-01,8.155000000000001,38.05,2.445,0.9550000000000001,2525.0,17343.5,26971.0,3939.0,61.4,8416.0,148.0,4.77,6.62,4.78,173261.0,80.52,111.12,22.97,61.4,5167.424,7074.400000000001,25642.628,0.8843000000000001,146.3279921083049,140.8886902581896,7118.708885064609,6701.966024435189,0.1455876841467985
2021-02-02,8.03,38.0,2.525,1.045,2540.0,17314.0,27672.5,3723.0,62.05,8196.0,148.0,4.56,6.24,4.69,162488.0,100.87,123.35,13.48,62.05,5085.6179999999995,6941.2,24048.224,0.86765,147.38490267116896,141.72429117953266,7006.501869440534,6730.076757571056,0.14670209079357746
2021-02-03,8.01,38.0,2.545,0.94,2565.5,17366.0,31975.0,,62.45,8301.0,152.0,4.66,6.42,4.64,159998.0,81.9,,13.28,62.45,5183.9745,7052.799999999999,24319.696,0.8815999999999999,150.3022005737178,142.93171879407635,7035.7678696025005,6767.997738164399,0.14773119889439135
2021-02-04,8.015,38.0,2.535,1.17,2606.0,17681.0,32431.5,,62.150000000000006,9180.0,152.0,4.46,6.76,5.36,190863.0,103.89,41.53,14.46,62.150000000000006,5705.37,8147.2,29011.176,1.0184,151.37541449583813,143.99726992400628,7738.3269689693825,6930.058275892414,0.14738985351507267
2021-02-05,8.024999999999999,38.0,2.52,1.01,2523.0,17551.5,29043.0,,61.849999999999994,9939.0,152.0,4.28,6.94,5.61,197251.0,79.98,,15.18,61.849999999999994,6147.271499999999,8527.2,29982.152,1.0659,151.77022783376515,144.93761549571494,8236.989830189235,7117.7273754864345,0.143748397572857
2021-02-06,,,,,,,,,,10649.0,152.0,,,,,76.34,,,,,,,,151.91547154388877,145.76746755010697,8420.437644907746,7283.344774588998,
2021-02-07,,,,,,,,,,11105.0,152.0,,,,,,90.98,,,,,,,151.96890371880272,146.49980941771142,8487.924324470514,7429.501616311127,
2021-02-08,8.045,38.0,2.58,1.03,2603.0,17505.5,30281.0,4589.5,61.9,9284.0,152.0,4.5,6.79,4.99,173111.0,106.24,77.73,33.51,61.9,5746.795999999999,7584.8,26312.872,0.9481,151.98856031745063,147.14609884750536,7917.040871794548,7447.749657418176,0.14869612407529062
2021-02-09,8.065000000000001,38.0,2.4400000000000004,1.04,2662.0,17626.0,30390.5,,61.7,8164.0,152.0,4.88,6.04,4.38,161583.0,129.28,160.84,14.46,61.7,5037.188,6657.599999999999,24560.616,0.8321999999999999,151.99579157597657,147.71644726747166,7120.922404104253,7354.904625249819,0.15102689209122885
2021-02-10,8.05,38.0,2.4749999999999996,0.93,2539.0,17455.5,31206.0,,62.0,8319.0,152.0,4.66,6.35,4.69,170079.0,159.42,108.7,14.61,62.0,5157.78,7128.800000000001,25852.008,0.8911000000000001,151.99845180732206,148.21977798148595,7125.901994424098,7328.336631443016,0.1454555870642491
2021-02-11,,,,,,,,,,8517.0,156.0,,,,,77.66,199.59,37.87,,,,,,154.52791268705704,149.13397816724088,7127.7338833282265,7304.890459200626,
2021-02-12,,,,,,,,,,7967.0,156.0,,,,,,,,,,,,,155.45844934195898,149.94075699951188,7128.407797594565,7284.199284819251,
2021-02-13,,,,,,,,,,7630.0,156.0,,,,,49.65,41.58,,,,,,,155.80077464655386,150.65273682006185,7128.655716798263,7265.939387516851,
2021-02-14,,,,,,,,,,8038.0,156.0,,,,,,,,,,,,,155.92670908830706,151.28105680639993,7128.746921176375,7249.825084705969,
2021-02-15,8.085,38.0,2.585,1.125,2750.0,17770.0,29597.0,4230.0,61.05,8493.0,156.0,4.68,6.43,4.77,169606.0,104.82,131.44,26.63,61.05,5184.9765,7441.199999999999,26458.536,0.9301499999999998,155.97303778036346,151.8355472481753,7326.254935970068,7272.312230020628,0.15475520540236354
2021-02-16,8.1,38.0,2.465,1.04,2664.0,17763.0,31655.0,,61.45,8398.0,160.0,4.92,6.17,4.5,157968.0,133.01,84.02,18.13,61.45,5160.571,7200.0,25274.88,0.9,158.5185633890216,152.79489573521641,7246.4465952898045,7263.815319012188,0.14997466644147947
2021-02-17,8.129999999999999,38.0,2.52,0.98,2795.5,17640.5,30947.0,,61.4,8767.0,160.0,4.86,6.46,4.79,170674.0,129.61,39.3,16.62,61.4,5382.937999999999,7664.0,27307.84,0.958,159.45500992742234,153.6415178035294,7510.390686815981,7310.838258566452,0.15847056489328534
2021-02-18,8.135000000000002,38.0,2.515,1.04,2850.0,17592.0,30871.0,,61.8,9194.0,164.0,4.79,6.37,4.69,165210.0,99.75,86.94,10.43,61.8,5681.892,7691.600000000001,27094.44,0.9614500000000001,162.32799159197037,154.85867154613703,7624.936819130802,7355.578942562177,0.16200545702592087
2021-02-19,,38.0,,,,,,,,9449.0,164.0,,,,,80.09,87.45,13.84,,,,,,163.3849024812201,155.9328059539575,7667.075986275129,7395.062457607921,
2021-02-20,,,,,,,,,,9308.0,164.0,,,,,76.28,58.31,18.47,,,,,,163.77371826852533,156.88072624181862,7682.578119535614,7429.906537338942,
2021-02-21,,,,,,,,,,9492.0,164.0,,,,,,,,,,,,,163.91675560307777,157.71726295975316,7688.281035656446,7460.656329774979,
2021-02-22,,,,,,,,,,9697.0,164.0,,,,,108.99,39.47,21.05,,,,,,163.9693760977796,158.45550402222867,7690.379021252025,7487.7929263549,
2021-02-23,8.08,38.0,2.59,0.935,2595.5,17205.5,26889.0,4389.5,62.05,10044.0,160.0,4.48,7.05,5.23,183812.0,77.37,45.35,14.62,62.05,6232.302,8368.0,29409.92,1.046,161.46025186065043,158.63698708356242,8118.717173012149,7591.2199838751485,0.15085292493679348
2021-02-24,8.1,38.0,2.42,1.03,2663.0,17136.5,29218.0,,62.150000000000006,10385.0,152.0,4.31,7.64,5.93,190441.0,105.0,65.46,15.06,62.150000000000006,6454.277500000001,9013.599999999999,28947.032,1.1266999999999998,155.4802321678372,157.85712054373778,8684.391005693788,7758.354041471592,0.15539929390482304
2021-02-25,8.105,38.0,2.5700000000000003,1.0,2782.0,17107.0,34760.0,,62.4,9639.0,144.0,4.41,7.66,5.77,206301.0,78.06,56.64,14.63,62.4,6014.736,8308.799999999997,29707.344,1.0385999999999997,148.22334139442236,156.22886595858995,8446.97220928365,7823.03314655847,0.16262348746127317
2021-02-26,8.1,37.95,2.5999999999999996,1.07,2390.0,17824.5,25510.0,,64.5,8109.0,144.0,4.72,6.16,4.49,140834.0,125.18,147.27,15.33,64.5,5230.305,6465.6,20280.096,0.8082,145.55368047205633,154.7919363305778,7194.506101103895,7663.530547303511,0.13408510757665013
2021-02-27,8.13,38.0,2.4850000000000003,1.04,2369.5,17586.0,29392.0,,61.5,7663.0,144.0,4.9,6.22,4.67,148270.0,75.02,48.38,17.23,61.5,4712.745,6724.8,21350.88,0.8406,144.57156710381906,153.52385038462506,6897.595217988918,7553.226800356891,0.13473785966109406
2021-02-28,8.14,38.1,2.515,1.085,2377.0,17600.5,24063.5,,61.7,7579.0,144.0,4.69,6.77,5.12,156875.0,,,,61.7,4676.243,7372.8,22590.0,0.9216,144.21026778674494,152.40476846511072,7197.981930351767,7532.026092458205,0.13505298144939065
2021-03-01,,,,,,,,,,7675.0,144.0,,,,,152.68,136.4,19.77,,,,,,144.0773531958841,151.41718213740089,7308.488026231138,7513.3165334050145,
2021-03-02,8.19,37.9,2.62,0.97,2468.5,17609.0,31224.0,4801.5,60.650000000000006,7683.0,144.0,4.75,6.22,4.51,152027.0,73.41,122.89,11.7,60.650000000000006,4659.739500000001,6494.4,21891.888,0.8118,144.02845665047465,150.54564026216207,6793.886248154273,7393.590684722159,0.14018399681980806
2021-03-03,7.995,37.95,2.685,1.1549999999999998,2625.0,17250.0,32100.0,,60.5,7916.0,144.0,4.51,6.24,4.6,155139.0,81.28,,13.17,60.5,4789.18,6624.0,22340.016,0.828,144.01046861667422,149.77650725679104,6686.497658033707,7303.161395525262,0.15217391304347827
2021-03-04,8.01,38.0,2.7,1.12,2638.5,17277.0,31462.5,,60.75,7917.0,144.0,4.59,6.57,4.86,160432.0,67.86,41.62,16.16,60.75,4809.5775,6998.400000000001,23102.208,0.8748,144.00385118885194,149.09774976187552,6883.657540737377,7267.350987578403,0.15271748567459628
2021-03-05,7.995,38.0,2.665,1.04,2445.0,17317.5,31351.0,,61.0,8055.0,152.0,4.66,6.38,4.64,164279.0,108.13,136.16,16.3,61.0,4913.55,7052.799999999999,24970.408,0.8815999999999999,149.05838124383115,149.43877315432974,6990.575966608102,7242.140581984407,0.14118666089216111
2021-03-06,,,,,,,,,,8365.0,160.0,,,,,78.29,57.62,16.05,,,,,,155.97480340646962,150.6797500212027,7029.909057368355,7219.892477134804,
2021-03-07,,,,,,,,,,8643.0,168.0,,,,,,45.41,,,,,,,163.5761773971953,152.71493304172046,7044.378892816782,7200.258593516652,
2021-03-08,,,,,,,,,61.45,8650.0,167.0,,,,,104.57,39.19,19.46,61.45,5315.425,,,,165.74044605421005,154.39347265610473,7049.702047795392,7182.931752037925,
2021-03-09,7.94,38.0,2.81,1.29,2853.0,17155.0,29959.0,5318.5,61.650000000000006,8642.0,168.0,4.68,6.23,4.68,123552.0,74.79,88.5,13.37,61.650000000000006,5327.793000000001,7862.4,20756.736,0.9828,167.16875655712607,155.99228176407982,7563.425131501794,7262.771375768887,0.1663071990673273
2021-03-10,8.0,38.0,2.715,1.0,2805.0,17062.5,31332.0,5103.0,61.6,8697.0,168.0,4.66,6.2,4.86,197768.0,105.01,135.99,13.15,61.6,5357.352000000001,8164.799999999999,33225.024,1.0206,167.6942026267581,157.40322584969186,7943.56654944233,7368.762533073399,0.16439560439560438
2021-03-11,7.97,38.0,2.615,1.03,2617.5,16682.5,28239.0,,61.8,8956.0,168.0,4.7,6.63,4.56,169188.0,77.84,79.83,12.85,61.8,5534.807999999999,7660.799999999999,28423.584,0.9575999999999999,167.88750343322008,158.64837963496456,7764.824000190822,7403.077839998623,0.15690094410310204
2021-03-12,7.96,38.0,2.59,1.22,2549.5,16623.0,27194.0,,61.6,9009.0,168.0,4.7,6.67,5.04,159108.0,182.93,87.85,14.99,61.6,5549.544,8467.2,26730.144,1.0584,167.9586148258793,159.74722399370918,8208.810309697967,7528.115489827155,0.15337183420561873
2021-03-13,,,,,,,,,,9148.0,168.0,,,,,77.62,91.44,15.42,,,,,,167.9847752452717,160.71695073672387,8372.143745127227,7638.460828507293,
2021-03-14,,,,,,,,,,9312.0,168.0,,,,,,,,,,,,,167.99439912573857,161.5727315837878,8432.230758077554,7735.840248107162,
2021-03-15,8.024999999999999,38.0,2.5199999999999996,1.01,2457.0,17050.0,29264.5,4815.0,61.349999999999994,9455.0,168.0,4.7,6.8,4.78,167012.0,131.37,110.48,20.02,61.349999999999994,5800.6425,8030.400000000001,28058.016,1.0038,167.99793955350663,162.32795553061294,8178.225274727068,7770.451931328484,0.14410557184750733
2021-03-16,7.9350000000000005,37.95,2.56,1.02,2610.0,16887.5,30322.5,,61.05,9269.0,168.0,4.79,6.67,4.85,158421.0,128.97,57.6,14.12,61.05,5658.724499999999,8148.0,26614.728,1.0185,167.99924200409544,162.99443832444382,8159.1192571758465,7814.8149988205905,0.1545521835677276
2021-03-17,7.975,37.95,2.46,0.99,2651.5,16954.0,30406.5,,61.150000000000006,9227.0,168.0,4.73,6.72,4.79,164951.0,103.59,64.8,12.46,61.150000000000006,5642.3105000000005,8047.2,27711.768,1.0059,167.99972114889022,163.5826073256255,8088.372793786173,7842.1209562520535,0.1563937713813849
2021-03-18,,,,,,,,,,9287.0,168.0,,,,,131.36,41.83,14.0,,,,,,167.99989741640957,164.1016646473646,8062.346624369525,7866.218379107427,
2021-03-19,7.945,38.0,2.34,1.03,2654.0,17092.0,32333.0,,60.55,9061.0,168.0,4.66,6.34,4.65,194396.0,107.29,179.61,15.77,60.55,5486.4355,7812.0,32658.528,0.9765,167.99996226160607,164.5597311260632,7904.097376272217,7859.847551625461,0.15527732272408143
2021-03-20,,,,,,,,,,8995.0,168.0,,,,,77.98,56.65,16.53,,,,,,167.99998611682074,164.96397337469259,7845.880731316379,7854.225316105726,
2021-03-21,,,,,,,,,,9113.0,168.0,,,,,,,,,,,,,167.99999489266378,165.32071590700184,7824.464024503149,7849.2637106739585,
2021-03-22,,,,,,,,,,9062.0,168.0,,,,,156.39,85.08,18.7,,,,,,167.999998121116,165.63554008678494,7816.585258368965,7844.885109248577,
2021-03-23,,,,,,,,,,8975.0,165.0,,,,,157.17,66.39,13.65,,,,,,166.10363763231152,165.56086215805607,7813.686822286401,7841.021007053025,
2021-03-24,,,,,,,,,,8749.0,160.0,,,,,186.78,41.41,14.63,,,,,,162.24540280128775,164.90744363018436,7812.620547240076,7837.61094883418,
2021-03-25,7.9,37.95,2.63,1.06,2812.5,16800.0,34861.5,5009.5,61.45,8772.0,160.0,4.64,6.85,4.85,184378.0,105.91,57.82,13.56,61.45,5390.394,7760.0,29500.48,0.97,160.82603752774253,164.3308038032462,7779.358017512815,7828.4914219528155,0.16741071428571427
2021-03-26,7.890000000000001,38.0,2.6,1.03,2811.5,16770.0,33434.5,,61.2,8637.0,160.0,4.7,6.57,4.71,175924.0,211.82,19.41,14.4,61.2,5285.844,7536.000000000001,28147.84,0.9420000000000001,160.30388222409255,163.82192094206636,7625.526411487206,7794.122773905924,0.1676505664877758
2021-03-27,,,,,,,,,,8809.0,160.0,,,,,76.85,89.83,15.4,,,,,,160.11179202278112,163.37283339329676,7568.934926227999,7763.792548458522,
2021-03-28,,,,,,,,,,8897.0,160.0,,,,,,,,,,,,,160.04112598686814,162.97651502251827,7548.1160822557795,7737.026218446497,
2021-03-29,7.94,38.15,2.62,1.12,2679.5,17079.5,29389.0,5042.0,60.7,9325.0,160.0,4.49,6.52,4.77,178145.0,158.45,110.88,20.63,60.7,5660.275,7632.0,28503.2,0.954,160.01512940506666,162.6267652878689,7601.140831216984,7724.685312469207,0.1568839837231769
2021-03-30,,,,,,,,,,9197.0,164.0,,,,,212.14,103.8,13.03,,,,,,162.53404803239542,162.78812462002264,7620.647546233089,7713.79450116916,
2021-03-31,7.92,38.150000000000006,2.5949999999999998,1.0150000000000001,2759.0,17226.0,31024.0,,60.9,9561.0,168.0,4.5,6.65,4.81,172678.0,214.34,19.4,13.23,60.9,5822.649,8080.8,29009.904,1.0101,165.9891886446877,163.40053612051307,7911.519372454561,7756.918784050269,0.16016486706141878
2021-04-01,,,,,,,,,,8890.0,168.0,,,,,160.3,65.3,15.53,,,,,,167.26026384230653,163.94098737280305,8018.525137337432,7794.97583011903,
2021-04-02,7.904999999999999,38.0,2.75,1.135,2915.5,17104.5,34654.5,,60.650000000000006,9071.0,170.0,4.44,7.2,5.22,179790.0,215.26,133.25,15.34,60.650000000000006,5501.5615,8874.0,30564.3,1.10925,168.99210739335052,164.65294012377774,8559.288385587479,7921.764512266131,0.17045222017597708
2021-04-03,,,,,,,,,,9296.0,172.0,,,,,76.59,79.95,15.44,,,,,,170.89345814876208,165.5162424161303,8758.22406715976,8033.655131543728,
2021-04-04,,,,,,,,,,9197.0,172.0,,,,,,,,,,,,,171.59292600213377,166.27810401512562,8831.40841452563,8132.398256484481,
2021-04-05,7.9350000000000005,38.0,2.45,0.92,3504.0,17323.0,34822.0,4693.0,61.25,9131.0,175.0,4.52,6.61,4.63,172061.0,212.0,38.94,20.43,61.25,5592.7375,8102.499999999999,30110.675,1.0128125,173.7466075216352,167.30295380868333,8370.650420200851,8128.885118740234,0.2022744328349593
2021-04-06,7.965,38.0,2.54,0.96,2994.5,17483.0,32873.0,5053.5,61.150000000000006,9869.0,180.0,4.48,6.85,5.0,186548.0,134.08,90.18,12.86,61.150000000000006,6034.893500000001,9000.0,33578.64,1.125,177.69950546963346,168.79489606418952,8768.475228282008,8231.243815492908,0.17128067265343477
2021-04-07,7.965,37.9,2.605,1.1549999999999998,2873.0,17438.0,31485.5,4923.5,60.8,10330.0,184.0,4.53,6.67,5.0,178902.0,210.7,158.08,13.9,60.8,6280.64,9200.0,32917.968,1.15,181.68217759306503,170.5815428731704,9041.25090812875,8345.07566781282,0.1647551324693199
2021-04-08,7.93,38.0,2.63,1.06,2832.5,17426.0,34006.0,,61.0,10336.0,180.0,4.4,6.65,4.68,171369.0,107.04,80.04,13.53,61.0,6304.96,8424.0,30846.42,1.053,180.6188385528879,171.68824075844708,8651.07391914497,8354.349521306256,0.16254447377481923
2021-04-09,7.925,38.0,2.62,1.0950000000000002,2819.0,17620.5,33283.0,,60.849999999999994,10586.0,184.0,4.16,6.81,4.96,180621.0,135.14,19.16,15.35,60.849999999999994,6441.581,9126.4,33234.264,1.1408,182.75614021632597,173.13491060396228,8951.537307000839,8445.067843913816,0.15998410941800745
2021-04-10,,,,,,,,,,10745.0,184.0,,,,,77.21,91.9,16.52,,,,,,183.54240955788637,174.41159226169196,9062.071610217736,8525.126482622658,
2021-04-11,,,,,,,,,,11053.0,184.0,,,,,,45.38,,,,,,,183.83166188386986,175.53825987022498,9102.734907915441,8595.77798330835,
2021-04-12,7.915,38.0,2.59,1.1,2622.5,17411.5,32189.0,4757.5,61.150000000000006,10839.0,184.0,4.31,6.79,4.88,178540.0,161.98,91.17,20.19,61.150000000000006,6628.048500000001,8979.199999999999,32851.36,1.1223999999999998,183.9380718679102,176.53254054499777,9024.645952889097,8640.831257886879,0.1506188438675588
2021-04-13,7.895,38.05,2.725,1.14,2617.0,17375.5,28140.0,,60.849999999999994,10802.0,184.0,4.56,6.85,5.03,178376.0,134.98,102.66,9.98,60.849999999999994,6573.017,9255.2,32821.184,1.1569,183.97721791337403,177.40999016078447,9170.383905989027,8713.021488040376,0.1506143708094731
2021-04-14,7.915,38.0,2.5,1.0350000000000001,2633.0,17463.5,34459.5,,60.650000000000006,10822.0,184.0,4.51,6.88,5.14,193228.0,161.97,63.55,18.56,60.650000000000006,6563.543000000001,9457.599999999999,35553.952,1.1822,183.9916189387033,178.1843367288903,9351.939103839799,8800.511769464585,0.15077160935665818
2021-04-15,7.925,38.0,2.5549999999999997,1.0550000000000002,2518.5,17457.5,33229.0,,61.0,10976.0,184.0,4.46,6.81,4.98,188261.0,80.67,65.91,11.37,61.0,6695.36,9163.199999999999,34640.024,1.1454,183.99691677985373,178.86769517677067,9232.633236047783,8843.128759948608,0.144264642703709
2021-04-16,7.94,38.0,2.5999999999999996,1.0950000000000002,2525.0,17595.0,33659.0,,61.150000000000006,11189.0,184.0,4.39,6.69,4.86,177682.0,161.29,88.6,15.71,61.150000000000006,6842.073500000001,8942.4,32693.488,1.1178,183.99886574669557,179.47075689038013,9049.170840686638,8854.793438138913,0.14350667803353226
2021-04-17,,,,,,,,,,11427.0,184.0,,,,,73.05,57.31,15.15,,,,,,183.99958273152822,180.00295698470782,8981.678797205206,8865.087480511505,
2021-04-18,,,,,,,,,,11569.0,184.0,,,,,,46.04,,,,,,,183.99984649550777,180.47262191950725,8956.849861965737,8874.171941020391,
2021-04-19,7.865,38.1,2.7,1.275,2861.5,17212.5,35200.0,5397.0,60.95,11375.0,184.0,4.54,6.99,5.36,199849.0,183.05,37.61,20.75,60.95,6933.0625,9862.400000000001,36772.216,1.2328000000000001,183.99994352885318,180.88709976972035,9529.266721267233,8990.291798903309,0.16624546114742192
2021-04-20,7.885,38.05,2.6100000000000003,1.14,2725.0,17378.5,31399.0,5406.0,61.05,10940.0,184.0,4.47,7.21,5.31,199886.0,160.38,41.99,13.49,61.05,6678.87,9770.4,36779.024,1.2213,183.99997922542607,181.25287518872332,9681.692024171953,9081.95692885133,0.15680294616911702
2021-04-21,7.9,37.95,2.7,1.255,2743.5,17482.5,37942.0,,61.45,10476.0,184.0,4.48,7.24,5.36,181397.0,81.25,180.92,13.95,61.45,6437.502,9862.400000000001,33377.048,1.2328000000000001,183.99999235746134,181.57567086303504,9795.921250837157,9173.66140706769,0.15692835692835694
2021-04-22,7.87,38.0,2.59,1.13,2538.0,17348.0,31451.0,,61.349999999999994,10476.0,184.0,4.44,7.16,5.31,192667.0,107.64,56.86,14.39,61.349999999999994,6427.026,9770.4,35450.728,1.2213,183.99999718846715,181.86053704578282,9779.78874349597,9243.780040084546,0.1462992852201983
2021-04-23,7.88,38.0,2.615,1.1400000000000001,2751.0,17432.0,33563.0,,61.5,10437.0,184.0,4.46,7.05,5.24,189045.0,183.32,19.3,15.75,61.5,6418.755,9641.6,34784.28,1.2052,183.99999896569489,182.11193056970885,9692.43679773348,9290.525117588284,0.1578132170720514
2021-04-24,,,,,,,,,,10468.0,184.0,,,,,77.02,41.68,14.8,,,,,,183.99999961950041,182.3337845759034,9660.301812741138,9331.77750369641,
2021-04-25,,,,,,,,,,10311.0,184.0,,,,,,,,,,,,,183.99999986002203,182.52957004919605,9648.480012420103,9368.182606661056,
2021-04-26,7.92,38.0,2.72,1.0899999999999999,2790.0,17631.5,33816.5,5592.0,60.7,10143.0,184.0,4.5,6.85,4.91,185943.0,192.07,158.71,19.76,60.7,6156.8009999999995,9034.4,34213.512,1.1293,183.99999994850498,182.70235012294788,9260.30741180366,9328.962116514993,0.15823951450528884
2021-04-27,7.905,38.0,2.685,1.0950000000000002,2705.5,17674.0,32661.5,,60.55,9871.0,184.0,4.54,6.75,4.88,180660.0,137.62,81.47,13.12,60.55,5976.8904999999995,8979.199999999999,33241.44,1.1223999999999998,183.99999998105605,182.8548280028622,9082.61363756348,9287.863984465914,0.1530779676360756
2021-04-28,7.915,38.0,2.74,1.3,2861.0,17621.5,37487.0,,60.849999999999994,9833.0,184.0,4.55,6.88,4.99,176425.0,132.63,18.76,13.86,60.849999999999994,5983.380499999999,9181.600000000002,32462.2,1.1477000000000002,183.9999999930309,182.98938925959928,9145.184952303262,9275.377637147467,0.16235848253553897
2021-04-29,7.925,37.9,2.73,1.2,2829.0,17700.0,36285.0,,60.650000000000006,9903.0,184.0,4.59,6.91,5.01,179432.0,108.02,65.57,14.06,60.650000000000006,6006.169500000001,9218.4,33015.488,1.1522999999999999,183.99999999743622,183.10813915187762,9191.465689167982,9268.682588299229,0.15983050847457628
2021-04-30,7.915,38.0,2.66,1.145,2756.0,17706.0,32642.0,,60.95,9828.0,184.0,4.52,6.79,4.86,174976.0,135.32,87.22,17.19,60.95,5990.166,8942.4,32195.584,1.1178,183.99999999905685,183.21293556399553,9034.026146546097,9230.343373541353,0.15565345080763582
2021-05-01,,,,,,,,,,6786.0,115.0,,,,,46.22,37.43,14.23,,,,,,140.38368144048258,175.19770435142863,8976.107375588072,9196.509135270004,
2021-05-02,,,,,,,,,,8320.0,172.0,,,,,,,,,,,,,160.3690063964264,174.82196418551706,8954.800250494696,9166.650524794228,
2021-05-03,,,,,,,,,,8971.0,178.0,,,,,155.85,79.22,21.71,,,,,,171.51391992582006,175.19539323741589,8946.961797222375,9140.300393533875,
2021-05-04,7.98,37.9,3.05,1.29,2892.0,17101.0,30074.0,,61.599999999999994,9227.0,184.0,4.72,6.65,4.65,267578.0,161.99,113.5,10.63,61.599999999999994,5683.831999999999,8556.000000000002,49234.352,1.0695000000000001,179.4066278398888,176.22996180354414,8699.826807481551,9071.643287472605,0.169112917373253
2021-05-05,7.9,37.95,2.8049999999999997,1.2149999999999999,2784.0,17328.5,31540.5,4896.0,61.5,9710.0,190.0,4.64,6.45,4.69,178328.0,126.89,86.89,17.27,61.5,5971.65,8911.0,33882.32,1.113875,186.10291616961717,177.84798394315612,8833.313723945925,9052.767203615582,0.16066018408979427
2021-05-06,7.905,37.849999999999994,2.825,1.3399999999999999,2675.5,17503.0,33996.0,,60.9,9943.0,194.0,4.59,6.59,4.89,180132.0,80.86,127.02,12.64,60.9,6055.286999999999,9486.599999999999,34945.608,1.185825,191.09482521359473,179.74589585933862,9246.269409840254,9103.743900951138,0.15285950979832028
2021-05-07,7.915,37.95,2.79,1.255,2708.5,17673.5,35862.5,,60.8,10254.0,198.0,4.54,6.71,4.91,185962.0,137.65,66.57,20.16,60.8,6234.432,9721.8,36820.476,1.215225,195.4597281583861,181.89080963640967,9546.862072232107,9176.367406965861,0.15325204402070897
2021-05-08,,,,,,,,,,10349.0,198.0,,,,,53.62,41.52,15.95,,,,,,197.06548621448354,183.7836894009859,9657.443932893057,9240.457426078689,
2021-05-09,,,,,,,,,,9993.0,198.0,,,,,,,,,,,,,197.6562115908172,185.4541499301895,9698.124725996706,9297.016669432345,
2021-05-10,7.965,37.95,2.875,1.21,2596.0,17797.5,34427.0,5709.5,60.9,10053.0,196.0,4.69,6.1,4.71,168099.0,161.41,111.43,22.83,60.9,6122.276999999999,9231.6,32947.404,1.15395,196.60928619449152,186.6933199782707,9403.224855492328,9289.330008151444,0.14586318303132462
2021-05-11,7.96,38.0,2.865,1.2650000000000001,2869.0,17617.5,34933.5,,61.05,10126.0,194.0,4.64,6.22,4.61,171392.0,80.48,121.98,11.72,61.05,6181.922999999999,8943.4,33250.048,1.117925,194.9599027470859,187.55187751264714,9112.560110875256,9248.682160704713,0.16284943947779196
2021-05-12,,,,,,,,,,10200.0,192.0,,,,,134.22,46.2,17.09,,,,,,193.08888736851978,188.07454568259422,9005.630527057288,9212.810561236241,
2021-05-13,7.92,38.0,2.8099999999999996,1.2349999999999999,2713.5,17527.0,32080.0,5723.0,61.45,10079.0,188.0,4.59,6.43,4.7,180435.0,81.07,41.58,11.89,61.45,6193.5455,8836.0,33921.78,1.1045,189.87209704131547,188.06578633399047,8898.403583499452,9168.534153152146,0.15481828036743311
2021-05-14,7.93,38.0,2.75,1.21,2616.5,17553.0,31216.5,,62.150000000000006,9804.0,184.0,4.66,6.57,4.82,176124.0,109.42,134.3,19.12,62.150000000000006,6093.186000000001,8868.800000000001,32406.816,1.1086,186.16022377806362,187.58804384631736,8879.690549754452,9133.314461755586,0.14906283826126587
2021-05-15,,,,,,,,,,9342.0,180.0,,,,,52.96,54.79,13.74,,,,,,182.2662196809651,186.6964251910512,8872.80640935772,9102.233193188136,
2021-05-16,,,,,,,,,,8793.0,176.0,,,,,,46.33,,,,,,,178.30521339449092,185.4395620998305,8870.273875635623,9074.804069948961,
2021-05-17,7.95,38.0,2.7350000000000003,1.1749999999999998,2417.0,17741.0,30897.0,5605.0,61.55,8625.0,172.0,7.85,6.48,4.71,178156.0,138.12,37.48,22.2,61.55,5308.6875,8101.200000000001,30642.832,1.01265,174.319558380032,183.86037192519376,8384.126467588389,8960.402576073713,0.13623809255397104
