date,year,month,dow,intake_total_tpd,intake_foodww_tpd,intake_manure_tpd,intake_food_tpd,leach_pH,leach_TS_pct,leach_VS_pct,acid_pH,acid_TS_pct,acid_VS_pct,acid_CODcr_mgL,acid_TN_mgL,acid_NH3N_mgL,feed_A_tpd,feed_B_tpd,dig_T_A_C,dig_T_B_C,dig_pH_A,dig_pH_B,VFA_A_mgL,ALK_A_mgL,VFA_B_mgL,ALK_B_mgL,NH3N_A_mgL,NH3N_B_mgL,dig_TS_A_pct,dig_VS_A_pct,dig_TS_B_pct,dig_VS_B_pct,dig_CODcr_A_mgL,dig_CODcr_B_mgL,dig_TN_A_mgL,biogas_A_m3d,biogas_B_m3d,biogas_AB_raw_m3d,CH4_A_pct,CH4_B_pct,gasconc_CH4_pct,gasconc_CO2_pct,dewater_tpd,flag_TA_sensor_fault,flag_TB_sensor_fault,flag_ALKB_corrupted,flag_feed_frozen,flag_regime_2018,feed_AB_tpd,biogas_AB_m3d,CH4_pct,CH4_m3d,VFA_ALK_A,VFA_ALK_B,VS_load_tpd,HRT_d,OLR_kgVS_m3d,gas_per_VS_m3tVS,FAN_A_mgL,FAN_B_mgL
2021-04-29,2021,4,3,187.65,108.02,65.57,14.06,7.58,,1.82,4.59,6.91,5.01,179432.0,,,92.0,92.0,37.9,37.9,7.93,7.92,2897.0,17718.0,2761.0,17682.0,,,2.75,1.24,2.71,1.16,36846.0,35724.0,,4688.0,5215.0,9903.0,60.6,60.7,60.65,39.34,346.0,0,0,0,0,0,184.0,9903.0,60.65,6006.1695,0.163506,0.156147,9.2184,43.478261,1.1523,1074.264514,,
2021-04-30,2021,4,4,239.73,135.32,87.22,17.19,7.73,,1.54,4.52,6.79,4.86,174976.0,,,92.0,92.0,38.0,38.0,7.92,7.91,2815.0,17649.0,2697.0,17763.0,,,2.68,1.19,2.64,1.1,32642.0,64118.0,,4690.0,5138.0,9828.0,61.0,60.9,60.95,39.04,264.0,0,0,0,0,0,184.0,9828.0,60.95,5990.166,0.159499,0.151832,8.9424,43.478261,1.1178,1099.033816,,
2021-05-01,2021,5,5,97.88,46.22,37.43,14.23,,,,,,,,,,74.0,41.0,,,,,,,,,,,,,,,,,,3732.0,3054.0,6786.0,,,,,434.0,0,0,0,0,0,115.0,6786.0,,,,,,69.565217,,,,
2021-05-02,2021,5,6,0.0,0.0,0.0,0.0,,,,,,,,,,76.0,96.0,,,,,,,,,,,,,,,,,,3872.0,4448.0,8320.0,,,,,186.0,0,0,0,0,0,172.0,8320.0,,,,,,46.511628,,,,
2021-05-03,2021,5,0,256.78,155.85,79.22,21.71,,,,,,,,,,80.0,98.0,,,,,,,,,,,,,,,,,,4112.0,4859.0,8971.0,,,,,353.0,0,0,0,0,0,178.0,8971.0,,,,,,44.94382,,,,
2021-05-04,2021,5,1,286.12,161.99,113.5,10.63,7.88,4.44,2.59,4.72,6.65,4.65,267578.0,,,84.0,100.0,37.8,38.0,8.05,7.91,2170.0,16351.0,2892.0,17851.0,,,2.98,1.27,3.12,1.31,29779.0,30369.0,,4188.0,5039.0,9227.0,61.9,61.3,61.6,38.39,235.0,0,0,0,0,0,184.0,9227.0,61.6,5683.832,0.132714,0.162008,8.556,43.478261,1.0695,1078.424497,,
2021-05-05,2021,5,2,231.05,126.89,86.89,17.27,7.64,,3.57,4.64,6.45,4.69,178328.0,7648.0,3647.0,88.0,102.0,37.9,38.0,7.89,7.91,2469.0,16843.0,2784.0,17814.0,4896.0,5750.0,2.78,1.22,2.83,1.21,30813.0,32268.0,5765.0,4420.0,5290.0,9710.0,61.6,61.4,61.5,38.49,339.0,0,0,0,0,0,190.0,9710.0,61.5,5971.65,0.146589,0.156282,8.911,42.105263,1.113875,1089.66446,467.332777,575.496317
2021-05-06,2021,5,3,220.52,80.86,127.02,12.64,7.46,,1.95,4.59,6.59,4.89,180132.0,7395.0,,92.0,102.0,37.8,37.9,7.9,7.91,2657.0,17312.0,2694.0,17694.0,,,2.94,1.4,2.71,1.28,33996.0,38718.0,5982.0,4598.0,5345.0,9943.0,60.9,60.9,60.9,39.09,329.0,0,0,0,0,0,194.0,9943.0,60.9,6055.287,0.153477,0.152255,9.4866,41.237113,1.185825,1048.109966,,
2021-05-07,2021,5,4,224.38,137.65,66.57,20.16,7.59,3.16,1.79,4.54,6.71,4.91,185962.0,7017.0,,96.0,102.0,37.9,38.0,7.91,7.92,2782.0,17596.0,2635.0,17751.0,,,2.8,1.29,2.78,1.22,34843.0,36882.0,6184.0,4829.0,5425.0,10254.0,60.8,60.8,60.8,39.19,339.0,0,0,0,0,0,198.0,10254.0,60.8,6234.432,0.158104,0.148442,9.7218,40.40404,1.215225,1054.742949,,
2021-05-08,2021,5,5,111.09,53.62,41.52,15.95,,,,,,,,,,96.0,102.0,,,,,,,,,,,,,,,,,,4900.0,5449.0,10349.0,,,,,238.0,0,0,0,0,0,198.0,10349.0,,,,,,40.40404,,,,
2021-05-09,2021,5,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,102.0,,,,,,,,,,,,,,,,,,4712.0,5281.0,9993.0,,,,,334.0,0,0,0,0,0,198.0,9993.0,,,,,,40.40404,,,,
2021-05-10,2021,5,0,295.67,161.41,111.43,22.83,7.64,4.29,2.45,4.69,6.1,4.71,168099.0,7124.0,3571.0,96.0,100.0,37.9,38.0,7.97,7.96,2937.0,17750.0,2596.0,17845.0,5736.0,5683.0,2.96,1.38,2.79,1.21,35856.0,32998.0,6878.0,4773.0,5280.0,10053.0,60.9,60.9,60.9,39.09,321.0,0,0,0,0,0,196.0,10053.0,60.9,6122.277,0.165465,0.145475,9.2316,40.816327,1.15395,1088.976992,645.786804,630.49365
2021-05-11,2021,5,1,214.18,80.48,121.98,11.72,7.56,,2.17,4.64,6.22,4.61,171392.0,,,96.0,98.0,38.0,38.0,7.96,7.96,2869.0,17619.0,2538.0,17616.0,,,2.92,1.27,2.81,1.26,34745.0,35122.0,,4902.0,5224.0,10126.0,61.1,61.0,61.05,38.94,312.0,0,0,0,0,0,194.0,10126.0,61.05,6181.923,0.162836,0.144074,8.9434,41.237113,1.117925,1132.23159,,
2021-05-12,2021,5,2,197.51,134.22,46.2,17.09,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4934.0,5266.0,10200.0,,,,,357.0,0,0,0,0,0,192.0,10200.0,,,,,,41.666667,,,,
2021-05-13,2021,5,3,134.54,81.07,41.58,11.89,7.68,3.27,1.96,4.59,6.43,4.7,180435.0,6973.0,3318.0,94.0,94.0,38.0,38.0,7.92,7.92,2766.0,17472.0,2661.0,17582.0,5632.0,5814.0,2.86,1.21,2.76,1.26,31672.0,32488.0,7045.0,4877.0,5202.0,10079.0,61.4,61.5,61.45,38.54,275.0,0,0,0,0,0,188.0,10079.0,61.45,6193.5455,0.15831,0.151348,8.836,42.553191,1.1045,1140.674513,575.47446,594.071113
2021-05-14,2021,5,4,262.84,109.42,134.3,19.12,7.83,,2.25,4.66,6.57,4.82,176124.0,,,92.0,92.0,38.0,38.0,7.93,7.93,2739.0,17637.0,2494.0,17469.0,,,2.79,1.24,2.71,1.18,30764.0,31669.0,,4757.0,5047.0,9804.0,61.7,62.6,62.15,37.84,336.0,0,0,0,0,0,184.0,9804.0,62.15,6093.186,0.155299,0.142767,8.8688,43.478261,1.1086,1105.448313,,
2021-05-15,2021,5,5,121.49,52.96,54.79,13.74,,,,,,,,,,90.0,90.0,,,,,,,,,,,,,,,,,,4536.0,4806.0,9342.0,,,,,336.0,0,0,0,0,0,180.0,9342.0,,,,,,44.444444,,,,
2021-05-16,2021,5,6,46.33,0.0,46.33,0.0,,,,,,,,,,88.0,88.0,,,,,,,,,,,,,,,,,,4284.0,4509.0,8793.0,,,,,335.0,0,0,0,0,0,176.0,8793.0,,,,,,45.454545,,,,
2021-05-17,2021,5,0,197.8,138.12,37.48,22.2,7.75,,1.82,7.85,6.48,4.71,178156.0,6848.0,3260.0,86.0,86.0,38.0,38.0,7.95,7.95,2458.0,17869.0,2376.0,17613.0,5547.0,5663.0,2.72,1.16,2.75,1.19,30725.0,31069.0,6619.0,4207.0,4418.0,8625.0,61.6,61.5,61.55,38.44,339.0,0,0,0,0,0,172.0,8625.0,61.55,5308.6875,0.137557,0.1349,8.1012,46.511628,1.01265,1064.657088,602.919564,615.527941
2021-05-18,2021,5,1,209.12,110.29,89.61,9.22,7.69,,1.91,4.51,6.54,4.83,183425.0,,,84.0,84.0,38.0,38.0,7.93,7.94,2501.0,17762.0,2404.0,17667.0,,,2.78,1.2,2.72,1.16,31504.0,32923.0,,4294.0,4682.0,8976.0,61.4,61.3,61.35,38.64,267.0,0,0,0,0,0,168.0,8976.0,61.35,5506.776,0.140806,0.136073,8.1144,47.619048,1.0143,1106.181603,,
2021-05-19,2021,5,2,264.41,107.51,134.57,22.33,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,4329.0,4549.0,8878.0,,,,,216.0,0,0,0,0,0,168.0,8878.0,,,,,,47.619048,,,,
2021-05-20,2021,5,3,168.14,81.6,75.58,10.96,7.38,,2.26,4.57,6.5,4.58,176912.0,7064.0,,84.0,84.0,38.0,38.0,7.96,7.97,2434.0,17815.0,2495.0,17716.0,,,2.88,1.13,2.74,1.08,32465.0,33839.0,7069.0,4227.0,4456.0,8683.0,61.5,61.4,61.45,38.54,235.0,0,0,0,0,0,168.0,8683.0,61.45,5335.7035,0.136626,0.140833,7.6944,47.619048,0.9618,1128.483053,,
2021-05-21,2021,5,4,177.14,163.28,0.0,13.86,7.54,,2.15,4.59,6.41,4.51,172864.0,,,84.0,84.0,38.0,38.0,7.95,7.96,2538.0,17852.0,2581.0,17690.0,,,2.82,1.15,2.76,1.11,31873.0,32348.0,,4303.0,4482.0,8785.0,61.6,61.6,61.6,38.39,311.0,0,0,0,0,0,168.0,8785.0,61.6,5411.56,0.142169,0.145902,7.5768,47.619048,0.9471,1159.460458,,
2021-05-22,2021,5,5,165.5,54.13,91.25,20.12,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,4242.0,4482.0,8724.0,,,,,331.0,0,0,0,0,0,168.0,8724.0,,,,,,47.619048,,,,
2021-05-23,2021,5,6,0.0,0.0,0.0,0.0,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,4005.0,4206.0,8211.0,,,,,339.0,0,0,0,0,0,168.0,8211.0,,,,,,47.619048,,,,
2021-05-24,2021,5,0,324.65,165.29,135.02,24.34,7.59,,3.04,4.49,6.69,4.65,180612.0,6794.0,3185.0,84.0,84.0,38.0,38.0,7.94,7.95,2352.0,17964.0,2571.0,17849.0,5583.0,5419.0,2.82,1.15,2.78,1.18,30485.0,32436.0,7157.0,4214.0,4463.0,8677.0,61.9,62.0,61.95,38.04,391.0,0,0,0,0,0,168.0,8677.0,61.95,5375.4015,0.130929,0.144042,7.812,47.619048,0.9765,1110.727087,594.490174,589.006872
2021-05-25,2021,5,1,221.12,108.57,102.0,10.55,7.79,3.24,1.86,4.53,6.73,4.72,178619.0,,,84.0,84.0,38.0,38.0,7.95,7.94,2453.0,17827.0,2467.0,17750.0,,,2.79,1.13,2.71,1.1,31227.0,31843.0,,4165.0,4419.0,8584.0,61.8,61.8,61.8,38.19,308.0,0,0,0,0,0,168.0,8584.0,61.8,5304.912,0.1376,0.138986,7.9296,47.619048,0.9912,1082.526231,,
2021-05-26,2021,5,2,144.31,107.91,17.98,18.42,7.65,,1.84,4.59,6.62,4.61,175340.0,,,84.0,84.0,38.0,38.0,7.92,7.93,2518.0,17763.0,2494.0,17813.0,,,2.84,1.17,2.75,1.14,32082.0,31762.0,,4185.0,4451.0,8636.0,61.8,61.7,61.75,38.24,225.0,0,0,0,0,0,168.0,8636.0,61.75,5332.73,0.141755,0.14001,7.7448,47.619048,0.9681,1115.070757,,
2021-05-27,2021,5,3,214.28,110.39,88.98,14.91,7.62,,2.13,4.77,6.35,4.41,173462.0,,,84.0,84.0,38.0,38.0,7.93,7.92,2563.0,17792.0,2418.0,17760.0,,,2.74,1.15,2.89,1.18,31461.0,32350.0,,4169.0,4554.0,8723.0,61.5,61.5,61.5,38.49,300.0,0,0,0,0,0,168.0,8723.0,61.5,5364.645,0.144054,0.136149,7.4088,47.619048,0.9261,1177.383652,,
2021-05-28,2021,5,4,192.74,136.25,41.63,14.86,7.56,3.59,2.19,4.8,6.43,4.47,175973.0,,,84.0,84.0,38.0,38.0,7.95,7.94,2673.0,17885.0,2536.0,17629.0,,,2.68,1.22,2.75,1.17,32610.0,34826.0,6180.0,4097.0,4361.0,8458.0,61.8,61.8,61.8,38.19,315.0,0,0,0,0,0,168.0,8458.0,61.8,5227.044,0.149455,0.143854,7.5096,47.619048,0.9387,1126.29168,,
2021-05-29,2021,5,5,219.39,53.71,146.48,19.2,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,4062.0,4291.0,8353.0,60.6,60.7,60.65,39.34,315.0,0,0,0,0,0,168.0,8353.0,60.65,5066.0945,,,,47.619048,,,,
2021-05-30,2021,5,6,0.0,0.0,0.0,0.0,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,3841.0,4065.0,7906.0,,,,,333.0,0,0,0,0,0,168.0,7906.0,,,,,,47.619048,,,,
2021-05-31,2021,5,0,195.99,138.55,35.98,21.46,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,3779.0,4018.0,7797.0,,,,,339.0,0,0,0,0,0,168.0,7797.0,,,,,,47.619048,,,,
2021-06-01,2021,6,1,214.98,136.81,65.82,12.35,8.08,2.94,1.53,4.84,5.7,3.76,152307.0,7421.0,3746.0,84.0,84.0,38.0,38.0,7.98,7.99,2472.0,17625.0,2316.0,17719.0,5329.0,5542.0,2.6,1.04,2.87,1.01,32818.0,35629.0,6257.0,3814.0,4046.0,7860.0,61.2,62.1,61.65,38.34,338.0,0,0,0,0,0,168.0,7860.0,61.65,4845.69,0.140255,0.130707,6.3168,47.619048,0.7896,1244.300912,615.862748,653.637888
2021-06-02,2021,6,2,307.35,81.76,202.75,22.84,7.86,,1.62,4.82,5.62,3.72,156901.0,,,84.0,84.0,38.0,38.0,7.97,7.98,2393.0,17724.0,2382.0,17673.0,,,2.59,1.01,2.78,1.03,31924.0,33734.0,,3745.0,3978.0,7723.0,61.5,61.4,61.45,38.54,323.0,0,0,0,0,0,168.0,7723.0,61.45,4745.7835,0.135015,0.134782,6.2496,47.619048,0.7812,1235.759089,,
2021-06-03,2021,6,3,148.69,80.48,56.82,11.39,7.73,,1.69,4.76,5.68,3.69,,,,84.0,84.0,38.0,38.0,7.98,7.98,2352.0,17811.0,2442.0,17825.0,,,2.58,1.03,2.73,1.05,32520.0,32793.0,,3487.0,3711.0,7198.0,61.0,61.1,61.05,38.94,377.0,0,0,0,0,0,168.0,7198.0,61.05,4394.379,0.132053,0.136999,6.1992,47.619048,0.7749,1161.117564,,
2021-06-04,2021,6,4,169.16,137.35,17.38,14.43,7.51,3.08,1.57,4.72,5.51,3.54,159524.0,,,84.0,84.0,38.0,38.0,7.96,7.97,2196.0,17724.0,2276.0,17725.0,,,2.61,1.02,2.81,1.05,31981.0,34138.0,,3471.0,3666.0,7137.0,61.8,61.8,61.8,38.19,388.0,0,0,0,0,0,168.0,7137.0,61.8,4410.666,0.1239,0.128406,5.9472,47.619048,0.7434,1200.060533,,
2021-06-05,2021,6,5,115.45,53.65,41.93,19.87,,,,,,,,,,91.0,91.0,,,,,,,,,,,,,,,,,,3610.0,3802.0,7412.0,,,,,399.0,0,0,0,0,0,182.0,7412.0,,,,,,43.956044,,,,
2021-06-06,2021,6,6,0.0,0.0,0.0,0.0,,,,,,,,,,84.0,84.0,,,,,,,,,,,,,,,,,,3333.0,3512.0,6845.0,,,,,339.0,0,0,0,0,0,168.0,6845.0,,,,,,47.619048,,,,
2021-06-07,2021,6,0,316.73,165.75,128.45,22.53,8.1,3.19,2.03,4.89,4.58,2.98,140613.0,6428.0,3092.0,86.0,86.0,38.1,38.0,8.01,8.0,2515.0,17439.0,2439.0,17561.0,4738.0,4921.0,2.75,1.25,2.72,1.29,30280.0,32195.0,5948.0,3471.0,3649.0,7120.0,63.9,63.7,63.8,36.19,248.0,0,0,0,0,0,172.0,7120.0,63.8,4542.56,0.144217,0.138887,5.1256,46.511628,0.6407,1389.105666,585.234711,592.287528
2021-06-08,2021,6,1,299.53,159.65,125.69,14.19,7.98,,1.62,4.83,4.63,3.02,142844.0,,,88.0,88.0,38.1,38.0,8.02,8.02,2507.0,17620.0,2383.0,17624.0,,,2.69,1.17,2.75,1.21,29407.0,31428.0,,3823.0,3989.0,7812.0,64.7,64.5,64.6,35.39,315.0,0,0,0,0,0,176.0,7812.0,64.6,5046.552,0.142281,0.135213,5.3152,45.454545,0.6644,1469.74714,,
2021-06-09,2021,6,2,218.76,107.71,89.66,21.39,8.14,,1.86,5.07,4.6,2.76,167549.0,,,90.0,90.0,38.1,38.0,8.04,8.04,2582.0,17716.0,2491.0,17829.0,,,2.81,1.24,2.91,1.24,32509.0,36844.0,6175.0,3946.0,4161.0,8107.0,65.2,65.1,65.15,34.84,273.0,0,0,0,0,0,180.0,8107.0,65.15,5281.7105,0.145744,0.139716,4.968,44.444444,0.621,1631.8438,,
2021-06-10,2021,6,3,207.79,109.1,87.71,10.98,,,,,,,,,,92.0,92.0,,,,,,,,,,,,,,,,,,4135.0,4347.0,8482.0,,,,,196.0,0,0,0,0,0,184.0,8482.0,,,,,,43.478261,,,,
2021-06-11,2021,6,4,243.22,137.34,87.85,18.03,,,,,,,,,,94.0,94.0,,,,,,,,,,,,,,,,,,4276.0,4512.0,8788.0,,,,,242.0,0,0,0,0,0,188.0,8788.0,,,,,,42.553191,,,,
2021-06-12,2021,6,5,121.91,54.97,51.88,15.06,,,,,,,,,,94.0,94.0,,,,,,,,,,,,,,,,,,4434.0,4602.0,9036.0,,,,,243.0,0,0,0,0,0,188.0,9036.0,,,,,,42.553191,,,,
2021-06-13,2021,6,6,0.0,0.0,0.0,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4317.0,4590.0,8907.0,,,,,291.0,0,0,0,0,0,192.0,8907.0,,,,,,41.666667,,,,
2021-06-14,2021,6,0,373.79,128.29,218.69,26.81,7.85,,2.34,5.14,5.13,3.18,152793.0,6872.0,3408.0,96.0,96.0,38.0,38.0,8.08,8.09,2438.0,17938.0,2611.0,18102.0,5249.0,5436.0,2.9,1.24,2.94,1.27,31164.0,33754.0,6352.0,4402.0,4623.0,9025.0,67.9,67.7,67.8,32.19,316.0,0,0,0,0,0,192.0,9025.0,67.8,6118.95,0.135913,0.144238,6.1056,41.666667,0.7632,1478.151205,741.497696,783.22401
2021-06-15,2021,6,1,317.07,187.55,113.54,15.98,8.1,,2.05,5.18,5.37,3.44,160135.0,,,96.0,96.0,38.0,38.0,8.07,8.08,2639.0,18027.0,2535.0,18272.0,,,2.86,1.21,2.92,1.21,32445.0,34169.0,,4464.0,4748.0,9212.0,67.3,67.3,67.3,32.69,321.0,0,0,0,0,0,192.0,9212.0,67.3,6199.676,0.146392,0.138737,6.6048,41.666667,0.8256,1394.743217,,
2021-06-16,2021,6,2,292.62,163.35,111.21,18.06,,,,,,,,,,98.0,98.0,,,,,,,,,,,,,,,,,,4822.0,5074.0,9896.0,,,,,360.0,0,0,0,0,0,196.0,9896.0,,,,,,40.816327,,,,
2021-06-17,2021,6,3,207.01,135.96,57.64,13.41,,,,,,,,,,98.0,98.0,,,,,,,,,,,,,,,,,,5147.0,5513.0,10660.0,,,,,395.0,0,0,0,0,0,196.0,10660.0,,,,,,40.816327,,,,
2021-06-18,2021,6,4,196.85,164.5,18.26,14.09,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,5486.0,5784.0,11270.0,,,,,332.0,0,0,0,0,0,200.0,11270.0,,,,,,40.0,,,,
2021-06-19,2021,6,5,214.89,105.8,88.82,20.27,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,5352.0,5705.0,11057.0,,,,,281.0,0,0,0,0,0,200.0,11057.0,,,,,,40.0,,,,
2021-06-20,2021,6,6,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,5228.0,5589.0,10817.0,,,,,349.0,0,0,0,0,0,200.0,10817.0,,,,,,40.0,,,,
2021-06-21,2021,6,0,378.61,218.94,134.98,24.69,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,5383.0,5659.0,11042.0,,,,,335.0,0,0,0,0,0,200.0,11042.0,,,,,,40.0,,,,
2021-06-22,2021,6,1,284.43,163.7,103.05,17.68,7.93,4.66,2.76,5.17,7.2,4.95,213489.0,8353.0,4170.0,100.0,100.0,38.1,38.0,8.12,8.13,2719.0,18260.0,3028.0,18441.0,4387.0,4642.0,2.89,1.23,3.16,1.47,36154.0,35500.0,6830.0,5156.0,5520.0,10676.0,62.0,61.8,61.9,38.09,282.0,0,0,0,0,0,200.0,10676.0,61.9,6608.444,0.148905,0.164199,9.9,40.0,1.2375,1078.383838,674.07585,723.296345
2021-06-23,2021,6,2,190.82,108.15,64.21,18.46,7.92,,1.64,5.09,6.86,5.03,184399.0,7035.0,,100.0,100.0,38.1,38.0,8.14,8.15,2649.0,18415.0,2834.0,18162.0,,,2.54,1.05,2.79,1.28,33312.0,35489.0,6585.0,5191.0,5483.0,10674.0,62.0,61.9,61.95,38.04,302.0,0,0,0,0,0,200.0,10674.0,61.95,6612.543,0.14385,0.15604,10.06,40.0,1.2575,1061.033797,,
2021-06-24,2021,6,3,238.55,135.31,89.07,14.17,8.02,,1.87,5.12,6.69,4.74,173429.0,,,100.0,100.0,38.1,38.0,8.15,8.15,2773.0,18158.0,2871.0,17953.0,,,2.61,1.08,2.87,1.21,32694.0,34242.0,,4980.0,5269.0,10249.0,62.1,62.0,62.05,37.94,271.0,0,0,0,0,0,200.0,10249.0,62.05,6359.5045,0.152715,0.159918,9.48,40.0,1.185,1081.118143,,
2021-06-25,2021,6,4,268.85,164.51,89.37,14.97,8.19,2.6,1.54,5.32,6.45,4.69,176869.0,6412.0,,98.0,98.0,38.1,38.0,8.16,8.16,2849.0,18372.0,2619.0,18235.0,,,2.67,1.22,2.54,1.01,35845.0,35422.0,6224.0,4653.0,5013.0,9666.0,62.1,61.9,62.0,37.99,333.0,0,0,0,0,0,196.0,9666.0,62.0,5992.92,0.155073,0.143625,9.1924,40.816327,1.14905,1051.520822,,
2021-06-26,2021,6,5,69.15,48.57,0.0,20.58,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4241.0,4464.0,8705.0,,,,,246.0,0,0,0,0,0,192.0,8705.0,,,,,,41.666667,,,,
2021-06-27,2021,6,6,45.79,0.0,45.79,0.0,,,,,,,,,,96.0,96.0,,,,,,,,,,,,,,,,,,4202.0,4423.0,8625.0,,,,,364.0,0,0,0,0,0,192.0,8625.0,,,,,,41.666667,,,,
2021-06-28,2021,6,0,391.14,273.36,93.08,24.7,8.1,3.12,1.68,5.16,5.62,3.67,167746.0,6538.0,3238.0,96.0,96.0,38.0,38.0,8.1,8.11,2684.0,18517.0,2731.0,18617.0,4592.0,4724.0,2.57,1.06,2.64,1.1,34605.0,33796.0,6472.0,4069.0,4328.0,8397.0,62.7,62.6,62.65,37.34,246.0,0,0,0,0,0,192.0,8397.0,62.65,5260.7205,0.144948,0.146694,7.0464,41.666667,0.8808,1191.672343,674.766229,707.908944
2021-06-29,2021,6,1,216.75,111.22,89.5,16.03,7.94,,1.79,5.27,5.84,3.89,170642.0,,,96.0,96.0,38.1,38.0,8.11,8.12,2792.0,18354.0,2699.0,18381.0,,,2.62,1.09,2.71,1.05,33640.0,34661.0,,3941.0,4095.0,8036.0,63.1,62.9,63.0,36.99,238.0,0,0,0,0,0,192.0,8036.0,63.0,5062.68,0.152119,0.146836,7.4688,41.666667,0.9336,1075.942588,,
2021-06-30,2021,6,2,293.16,163.85,110.4,18.91,8.06,,1.94,5.19,5.49,3.42,158408.0,,,96.0,96.0,38.1,38.0,8.14,8.16,2612.0,18295.0,2774.0,18154.0,,,2.63,1.05,2.74,1.12,32189.0,33275.0,,3822.0,4017.0,7839.0,63.5,63.3,63.4,36.59,306.0,0,0,0,0,0,192.0,7839.0,63.4,4969.926,0.142771,0.152804,6.5664,41.666667,0.8208,1193.804825,,
2021-07-01,2021,7,3,170.83,136.92,18.32,15.59,7.53,5.78,3.66,5.66,4.55,3.08,142085.0,,,98.0,98.0,38.1,,7.87,7.85,2819.0,18162.0,2634.0,18236.0,,,2.83,1.35,2.76,1.27,36130.0,34705.0,,3838.0,3967.0,7805.0,64.6,64.5,64.55,35.44,363.0,0,0,0,0,0,196.0,7805.0,64.55,5038.1275,0.155214,0.14444,6.0368,40.816327,0.7546,1292.903525,,
2021-07-02,2021,7,4,234.0,162.29,56.54,15.17,7.88,,1.74,5.46,5.27,3.36,150639.0,,,104.0,104.0,38.0,38.0,7.88,7.86,2533.0,18127.0,2762.0,17950.0,,,2.65,1.08,2.76,1.16,31269.0,34495.0,,4126.0,4317.0,8443.0,63.2,63.2,63.2,36.79,278.0,0,0,0,0,0,208.0,8443.0,63.2,5335.976,0.139736,0.153872,6.9888,38.461538,0.8736,1208.075778,,
2021-07-03,2021,7,5,190.85,80.61,89.01,21.23,,,,,,,,,,108.0,108.0,,,,,,,,,,,,,,,,,,4388.0,4587.0,8975.0,,,,,381.0,0,0,0,0,0,216.0,8975.0,,,,,,37.037037,,,,
2021-07-04,2021,7,6,67.63,0.0,67.63,0.0,,,,,,,,,,108.0,108.0,,,,,,,,,,,,,,,,,,4247.0,4398.0,8645.0,,,,,363.0,0,0,0,0,0,216.0,8645.0,,,,,,37.037037,,,,
2021-07-05,2021,7,0,405.01,218.69,159.13,27.19,7.54,,2.58,5.84,4.62,2.27,133911.0,7351.0,3443.0,108.0,108.0,38.0,38.0,7.96,8.0,2738.0,17965.0,2841.0,18152.0,6244.0,6002.0,2.9,1.23,2.95,1.18,37956.0,34765.0,6742.0,4035.0,4236.0,8271.0,64.5,64.4,64.45,35.54,347.0,0,0,0,0,0,216.0,8271.0,64.45,5330.6595,0.152407,0.156512,4.9032,37.037037,0.6129,1686.857562,692.733125,722.395803
2021-07-06,2021,7,1,312.82,218.51,79.22,15.09,7.87,,2.12,5.78,4.76,2.94,142715.0,,,108.0,108.0,38.0,38.0,7.95,8.01,2837.0,18142.0,2875.0,18036.0,,,2.85,1.18,2.91,1.15,35482.0,33854.0,,4186.0,4242.0,8428.0,63.9,63.8,63.85,36.14,374.0,0,0,0,0,0,216.0,8428.0,63.85,5381.278,0.156377,0.159403,6.3504,37.037037,0.7938,1327.160494,,
2021-07-07,2021,7,2,203.64,22.16,18.66,162.82,7.92,3.16,1.71,5.69,4.58,2.79,138355.0,,,109.0,110.0,38.0,38.0,7.97,8.0,2866.0,18352.0,2783.0,18169.0,,,2.84,1.17,2.89,1.12,36236.0,33614.0,,4245.0,4417.0,8662.0,64.0,63.9,63.95,36.04,386.0,0,0,0,0,0,219.0,8662.0,63.95,5539.349,0.156168,0.153173,6.1101,36.52968,0.763762,1417.652739,,
2021-07-08,2021,7,3,285.94,185.0,88.58,12.36,7.68,,1.89,5.74,4.27,2.55,145290.0,,,112.0,112.0,38.0,38.0,7.98,8.01,2792.0,18217.0,2650.0,18315.0,,,2.89,1.2,2.78,1.09,34338.0,35192.0,,4637.0,4820.0,9457.0,64.2,64.1,64.15,35.84,411.0,0,0,0,0,0,224.0,9457.0,64.15,6066.6655,0.153263,0.14469,5.712,35.714286,0.714,1655.637255,,
